"year","math","retained","female","black","hispanic","size","lowinc","school","child"
-1.5,-1.987,0,1,1,0,364,34.8,2620,234
-0.5,-0.427,0,1,1,0,364,34.8,2620,234
0.5,0.343,0,1,1,0,364,34.8,2620,234
1.5,1.273,0,1,1,0,364,34.8,2620,234
2.5,1.568,0,1,1,0,364,34.8,2620,234
-1.5,-1.772,0,0,1,0,364,34.8,2620,635
-0.5,-1.25,0,0,1,0,364,34.8,2620,635
0.5,0.463,0,0,1,0,364,34.8,2620,635
-1.5,-1.038,0,0,0,0,364,34.8,2620,636
-0.5,1.36,0,0,0,0,364,34.8,2620,636
0.5,2.43,0,0,0,0,364,34.8,2620,636
1.5,3.458,0,0,0,0,364,34.8,2620,636
2.5,3.873,0,0,0,0,364,34.8,2620,636
-1.5,-0.84,0,0,1,0,364,34.8,2620,637
-0.5,0.241,0,0,1,0,364,34.8,2620,637
0.5,1.485,0,0,1,0,364,34.8,2620,637
1.5,3.458,0,0,1,0,364,34.8,2620,637
-2.5,-3.887,0,1,1,0,364,34.8,2620,752
-1.5,-2.162,1,1,1,0,364,34.8,2620,752
-0.5,-2.136,0,1,1,0,364,34.8,2620,752
0.5,-1.894,0,1,1,0,364,34.8,2620,752
-1.5,-1.384,0,1,0,0,364,34.8,2620,825
-0.5,0.148,0,1,0,0,364,34.8,2620,825
0.5,1.309,0,1,0,0,364,34.8,2620,825
1.5,2.376,0,1,0,0,364,34.8,2620,825
2.5,1.852,0,1,0,0,364,34.8,2620,825
-1.5,-0.942,0,0,0,0,364,34.8,2620,826
-0.5,0.905,0,0,0,0,364,34.8,2620,826
0.5,2.79,0,0,0,0,364,34.8,2620,826
1.5,2.508,0,0,0,0,364,34.8,2620,826
2.5,3.544,0,0,0,0,364,34.8,2620,826
-1.5,-1.541,0,0,0,0,364,34.8,2620,827
-0.5,-0.501,0,0,0,0,364,34.8,2620,827
0.5,0.003,0,0,0,0,364,34.8,2620,827
1.5,1.001,0,0,0,0,364,34.8,2620,827
2.5,1.407,0,0,0,0,364,34.8,2620,827
-1.5,-2.377,0,1,1,0,364,34.8,2620,888
-0.5,-1.441,0,1,1,0,364,34.8,2620,888
0.5,-0.105,0,1,1,0,364,34.8,2620,888
1.5,1.001,0,1,1,0,364,34.8,2620,888
2.5,1.852,0,1,1,0,364,34.8,2620,888
-1.5,-1.689,0,1,0,0,364,34.8,2620,1099
-0.5,-0.921,0,1,0,0,364,34.8,2620,1099
0.5,-0.725,0,1,0,0,364,34.8,2620,1099
1.5,0.691,0,1,0,0,364,34.8,2620,1099
2.5,1.098,0,1,0,0,364,34.8,2620,1099
-1.5,-1.13,0,0,1,0,364,34.8,2620,1473
-0.5,-0.574,0,0,1,0,364,34.8,2620,1473
0.5,1.678,0,0,1,0,364,34.8,2620,1473
-1.5,-2.377,0,1,0,1,439,32.8,2750,224
-0.5,-0.988,0,1,0,1,439,32.8,2750,224
0.5,-0.105,0,1,0,1,439,32.8,2750,224
1.5,-0.032,0,1,0,1,439,32.8,2750,224
2.5,1.623,0,1,0,1,439,32.8,2750,224
-1.5,-1.538,0,1,0,0,439,32.8,2750,289
-0.5,-0.988,0,1,0,0,439,32.8,2750,289
0.5,-0.826,0,1,0,0,439,32.8,2750,289
1.5,0.292,0,1,0,0,439,32.8,2750,289
2.5,1.623,0,1,0,0,439,32.8,2750,289
-1.5,-2.732,0,0,0,1,439,32.8,2750,290
-0.5,-0.645,0,0,0,1,439,32.8,2750,290
0.5,0.114,0,0,0,1,439,32.8,2750,290
1.5,0.632,0,0,0,1,439,32.8,2750,290
-1.5,-2.732,0,0,0,1,439,32.8,2750,422
-0.5,-1.378,0,0,0,1,439,32.8,2750,422
0.5,0.463,0,0,0,1,439,32.8,2750,422
-1.5,-1.987,0,0,0,1,439,32.8,2750,944
-0.5,-1.218,0,0,0,1,439,32.8,2750,944
0.5,-0.725,0,0,0,1,439,32.8,2750,944
1.5,-0.032,0,0,0,1,439,32.8,2750,944
2.5,1.047,0,0,0,1,439,32.8,2750,944
-1.5,-1.772,0,0,0,1,439,32.8,2750,947
-0.5,-0.785,0,0,0,1,439,32.8,2750,947
0.5,0.003,0,0,0,1,439,32.8,2750,947
1.5,0.403,0,0,0,1,439,32.8,2750,947
2.5,1.407,0,0,0,1,439,32.8,2750,947
-1.5,-2.188,0,1,0,0,439,32.8,2750,948
-0.5,-1.464,0,1,0,0,439,32.8,2750,948
0.5,-1.555,0,1,0,0,439,32.8,2750,948
1.5,-1.296,0,1,0,0,439,32.8,2750,948
2.5,-0.702,0,1,0,0,439,32.8,2750,948
-1.5,-1.772,0,1,0,1,439,32.8,2750,949
-0.5,-0.501,0,1,0,1,439,32.8,2750,949
0.5,-0.211,0,1,0,1,439,32.8,2750,949
1.5,0.516,0,1,0,1,439,32.8,2750,949
2.5,1.679,0,1,0,1,439,32.8,2750,949
-1.5,-1.276,0,0,0,0,439,32.8,2750,951
-0.5,-1.441,0,0,0,0,439,32.8,2750,951
0.5,-0.211,0,0,0,0,439,32.8,2750,951
1.5,0.516,0,0,0,0,439,32.8,2750,951
2.5,0.251,0,0,0,0,439,32.8,2750,951
0.5,-0.725,0,0,0,0,439,32.8,2750,1288
1.5,-0.139,0,0,0,0,439,32.8,2750,1288
2.5,1.098,0,0,0,0,439,32.8,2750,1288
-0.5,-0.194,0,0,0,0,678,0,2820,2
0.5,2.14,0,0,0,0,678,0,2820,2
1.5,1.421,0,0,0,0,678,0,2820,2
-1.5,-0.619,0,1,1,0,678,0,2820,14
-0.5,-0.351,0,1,1,0,678,0,2820,14
0.5,1.894,0,1,1,0,678,0,2820,14
1.5,2.254,0,1,1,0,678,0,2820,14
2.5,3.055,0,1,1,0,678,0,2820,14
-0.5,-0.351,0,1,0,0,678,0,2820,92
0.5,0.852,0,1,0,0,678,0,2820,92
1.5,2.034,0,1,0,0,678,0,2820,92
2.5,3.055,0,1,0,0,678,0,2820,92
-2.5,-3.728,0,0,0,0,678,0,2820,272
-1.5,-2.288,1,0,0,0,678,0,2820,272
-0.5,-1.882,0,0,0,0,678,0,2820,272
-2.5,-2.288,0,1,0,0,678,0,2820,522
-1.5,-2.162,1,1,0,0,678,0,2820,522
-0.5,-1.631,0,1,0,0,678,0,2820,522
0.5,-1.555,0,1,0,0,678,0,2820,522
1.5,-0.725,0,1,0,0,678,0,2820,522
2.5,0.097,0,1,0,0,678,0,2820,522
-1.5,-1.218,0,0,0,0,678,0,2820,523
-0.5,-0.351,0,0,0,0,678,0,2820,523
0.5,0.463,0,0,0,0,678,0,2820,523
1.5,1.934,0,0,0,0,678,0,2820,523
2.5,2.682,0,0,0,0,678,0,2820,523
-1.5,-2.032,0,1,0,0,678,0,2820,849
-0.5,-0.574,0,1,0,0,678,0,2820,849
0.5,-0.105,0,1,0,0,678,0,2820,849
-1.5,-2.225,0,1,0,0,678,0,2820,916
-0.5,-1.819,0,1,0,0,678,0,2820,916
0.5,-0.211,0,1,0,0,678,0,2820,916
1.5,-0.509,0,1,0,0,678,0,2820,916
2.5,0.749,0,1,0,0,678,0,2820,916
-1.5,-2.351,0,1,0,0,678,0,2820,917
-0.5,-1.819,0,1,0,0,678,0,2820,917
0.5,-0.211,0,1,0,0,678,0,2820,917
1.5,1.346,0,1,0,0,678,0,2820,917
-1.5,-0.365,0,1,1,0,678,0,2820,918
-0.5,0.148,0,1,1,0,678,0,2820,918
0.5,1.678,0,1,1,0,678,0,2820,918
1.5,3.458,0,1,1,0,678,0,2820,918
2.5,3.699,0,1,1,0,678,0,2820,918
-1.5,0.329,0,1,1,0,678,0,2820,919
-0.5,1.043,0,1,1,0,678,0,2820,919
0.5,0.587,0,1,1,0,678,0,2820,919
1.5,2.254,0,1,1,0,678,0,2820,919
2.5,2.954,0,1,1,0,678,0,2820,919
-1.5,-0.497,0,1,0,0,678,0,2820,920
-0.5,-0.501,0,1,0,0,678,0,2820,920
0.5,0.995,0,1,0,0,678,0,2820,920
1.5,1.346,0,1,0,0,678,0,2820,920
2.5,2.231,0,1,0,0,678,0,2820,920
-1.5,-1.76,0,1,0,0,678,0,2820,921
-0.5,-1.12,0,1,0,0,678,0,2820,921
0.5,-1.555,0,1,0,0,678,0,2820,921
1.5,0.573,0,1,0,0,678,0,2820,921
2.5,1.973,0,1,0,0,678,0,2820,921
-2.5,-1.966,0,0,0,0,678,0,2820,922
-1.5,-1.303,1,0,0,0,678,0,2820,922
-0.5,-0.273,0,0,0,0,678,0,2820,922
-1.5,-0.942,0,1,0,0,678,0,2820,923
-0.5,0.439,0,1,0,0,678,0,2820,923
0.5,1.485,0,1,0,0,678,0,2820,923
1.5,2.034,0,1,0,0,678,0,2820,923
2.5,2.954,0,1,0,0,678,0,2820,923
-1.5,0.12,0,1,0,0,678,0,2820,924
-0.5,0.905,0,1,0,0,678,0,2820,924
0.5,1.894,0,1,0,0,678,0,2820,924
1.5,1.421,0,1,0,0,678,0,2820,924
2.5,2.859,0,1,0,0,678,0,2820,924
-1.5,-0.619,0,0,0,0,678,0,2820,925
-0.5,1.764,0,0,0,0,678,0,2820,925
0.5,1.309,0,0,0,0,678,0,2820,925
1.5,2.996,0,0,0,0,678,0,2820,925
2.5,3.544,0,0,0,0,678,0,2820,925
-1.5,-1.038,0,1,0,0,678,0,2820,926
-0.5,-0.028,0,1,0,0,678,0,2820,926
0.5,1.894,0,1,0,0,678,0,2820,926
1.5,2.254,0,1,0,0,678,0,2820,926
2.5,3.055,0,1,0,0,678,0,2820,926
-1.5,-1.898,0,0,1,0,678,0,2820,927
-0.5,-0.854,0,0,1,0,678,0,2820,927
0.5,0.463,0,0,1,0,678,0,2820,927
1.5,0.811,0,0,1,0,678,0,2820,927
2.5,1.679,0,0,1,0,678,0,2820,927
-1.5,0.579,0,0,0,0,678,0,2820,928
-0.5,-0.028,0,0,0,0,678,0,2820,928
0.5,1.309,0,0,0,0,678,0,2820,928
-1.5,-1.303,0,1,0,0,678,0,2820,929
-0.5,-0.645,0,1,0,0,678,0,2820,929
0.5,0.463,0,1,0,0,678,0,2820,929
1.5,1.498,0,1,0,0,678,0,2820,929
2.5,2.445,0,1,0,0,678,0,2820,929
-2.5,-3.331,0,0,1,0,678,0,2820,930
-1.5,-2.032,1,0,1,0,678,0,2820,930
-0.5,-1.25,0,0,1,0,678,0,2820,930
-1.5,-1.303,0,1,0,0,678,0,2820,931
-0.5,-0.84,1,1,0,0,678,0,2820,931
0.5,-0.827,0,1,0,0,678,0,2820,931
1.5,-0.517,0,1,0,0,678,0,2820,931
2.5,-0.427,0,1,0,0,678,0,2820,931
-1.5,-1.898,0,1,1,0,678,0,2820,932
-0.5,-1.185,0,1,1,0,678,0,2820,932
0.5,0.463,0,1,1,0,678,0,2820,932
1.5,1.346,0,1,1,0,678,0,2820,932
-1.5,-2.162,0,1,1,0,678,0,2820,933
-0.5,-0.645,0,1,1,0,678,0,2820,933
0.5,0.463,0,1,1,0,678,0,2820,933
1.5,0.459,0,1,1,0,678,0,2820,933
2.5,1.852,0,1,1,0,678,0,2820,933
-1.5,-1.541,0,1,1,0,678,0,2820,934
-0.5,-1.631,0,1,1,0,678,0,2820,934
0.5,-0.316,0,1,1,0,678,0,2820,934
1.5,-0.244,0,1,1,0,678,0,2820,934
2.5,1.354,0,1,1,0,678,0,2820,934
-1.5,-0.365,0,1,1,0,678,0,2820,935
-0.5,0.338,0,1,1,0,678,0,2820,935
0.5,1.309,0,1,1,0,678,0,2820,935
1.5,1.748,0,1,1,0,678,0,2820,935
2.5,2.954,0,1,1,0,678,0,2820,935
-1.5,-1.218,0,1,0,0,678,0,2820,936
-0.5,0.338,0,1,0,0,678,0,2820,936
0.5,0.463,0,1,0,0,678,0,2820,936
1.5,2.376,0,1,0,0,678,0,2820,936
2.5,4.319,0,1,0,0,678,0,2820,936
-1.5,-0.365,0,1,0,0,678,0,2820,937
-0.5,-0.028,0,1,0,0,678,0,2820,937
0.5,0.587,0,1,0,0,678,0,2820,937
1.5,0.811,0,1,0,0,678,0,2820,937
-1.5,-1.218,0,1,0,0,678,0,2820,938
-0.5,-0.273,0,1,0,0,678,0,2820,938
0.5,-0.316,0,1,0,0,678,0,2820,938
1.5,1.273,0,1,0,0,678,0,2820,938
2.5,2.682,0,1,0,0,678,0,2820,938
-1.5,-1.616,0,1,0,0,678,0,2820,939
-0.5,-0.112,0,1,0,0,678,0,2820,939
0.5,1.146,0,1,0,0,678,0,2820,939
1.5,1.498,0,1,0,0,678,0,2820,939
-1.5,-1.898,0,0,1,0,678,0,2820,940
-0.5,-1.819,0,0,1,0,678,0,2820,940
0.5,0.227,0,0,1,0,678,0,2820,940
1.5,0.403,0,0,1,0,678,0,2820,940
2.5,1.407,0,0,1,0,678,0,2820,940
-1.5,-2.032,0,1,1,0,678,0,2820,941
-0.5,-1.505,0,1,1,0,678,0,2820,941
0.5,-0.316,0,1,1,0,678,0,2820,941
1.5,0.237,0,1,1,0,678,0,2820,941
2.5,1.623,0,1,1,0,678,0,2820,941
-1.5,-1.303,0,1,0,0,678,0,2820,942
-0.5,0.658,0,1,0,0,678,0,2820,942
0.5,2.14,0,1,0,0,678,0,2820,942
1.5,1.346,0,1,0,0,678,0,2820,942
2.5,3.163,0,1,0,0,678,0,2820,942
-1.5,-0.733,0,0,0,0,678,0,2820,943
-0.5,-0.273,0,0,0,0,678,0,2820,943
0.5,0.852,0,0,0,0,678,0,2820,943
1.5,1.748,0,0,0,0,678,0,2820,943
2.5,2.682,0,0,0,0,678,0,2820,943
-0.5,-0.427,0,0,1,0,678,0,2820,1211
0.5,-1.03,0,0,1,0,678,0,2820,1211
1.5,1.748,0,0,1,0,678,0,2820,1211
2.5,3.055,0,0,1,0,678,0,2820,1211
-0.5,0.148,0,0,1,0,678,0,2820,1325
0.5,-0.522,0,0,1,0,678,0,2820,1325
1.5,0.632,0,0,1,0,678,0,2820,1325
2.5,2.035,0,0,1,0,678,0,2820,1325
-0.5,-0.785,0,0,0,0,678,0,2820,1335
0.5,0.587,0,0,0,0,678,0,2820,1335
1.5,1.421,0,0,0,0,678,0,2820,1335
2.5,2.6,0,0,0,0,678,0,2820,1335
0.5,0.995,0,0,1,0,678,0,2820,1336
1.5,1.934,0,0,1,0,678,0,2820,1336
2.5,2.859,0,0,1,0,678,0,2820,1336
0.5,-0.316,0,0,1,0,678,0,2820,1337
1.5,-0.297,0,0,1,0,678,0,2820,1337
2.5,0.501,0,0,1,0,678,0,2820,1337
-1.5,-2.596,0,1,1,0,678,0,2820,1475
-0.5,-1.441,0,1,1,0,678,0,2820,1475
0.5,-1.34,0,1,1,0,678,0,2820,1475
1.5,0.021,0,1,1,0,678,0,2820,1475
2.5,1.623,0,1,1,0,678,0,2820,1475
-1.5,-0.221,0,0,0,0,678,0,2820,1476
-0.5,1.043,0,0,0,0,678,0,2820,1476
0.5,0.343,0,0,0,0,678,0,2820,1476
1.5,2.034,0,0,0,0,678,0,2820,1476
2.5,2.768,0,0,0,0,678,0,2820,1476
-1.5,-1.541,0,1,0,0,678,0,2820,1477
-0.5,-0.028,0,1,0,0,678,0,2820,1477
0.5,0.463,0,1,0,0,678,0,2820,1477
1.5,1.273,0,1,0,0,678,0,2820,1477
2.5,3.544,0,1,0,0,678,0,2820,1477
-1.5,-1.384,0,1,0,0,678,0,2820,1478
-0.5,-0.028,0,1,0,0,678,0,2820,1478
0.5,0.716,0,1,0,0,678,0,2820,1478
1.5,1.134,0,1,0,0,678,0,2820,1478
2.5,2.3,0,1,0,0,678,0,2820,1478
-1.5,-1.541,0,0,1,0,678,0,2820,1479
-0.5,-1.757,0,0,1,0,678,0,2820,1479
0.5,-0.767,1,0,1,0,678,0,2820,1479
-1.5,-1.76,0,0,0,0,678,0,2820,1480
-0.5,-0.501,0,0,0,0,678,0,2820,1480
0.5,0.852,0,0,0,0,678,0,2820,1480
1.5,1.748,0,0,0,0,678,0,2820,1480
2.5,2.445,0,0,0,0,678,0,2820,1480
-1.5,-0.619,0,1,1,0,678,0,2820,1481
-0.5,-0.112,0,1,1,0,678,0,2820,1481
0.5,0.716,0,1,1,0,678,0,2820,1481
1.5,1.934,0,1,1,0,678,0,2820,1481
2.5,2.6,0,1,1,0,678,0,2820,1481
-1.5,0.579,0,0,0,0,678,0,2820,1482
-0.5,0.439,0,0,0,0,678,0,2820,1482
0.5,4.051,0,0,0,0,678,0,2820,1482
1.5,3.207,0,0,0,0,678,0,2820,1482
2.5,4.627,0,0,0,0,678,0,2820,1482
-1.5,-1.384,0,1,0,0,678,0,2820,1483
-0.5,-0.988,0,1,0,0,678,0,2820,1483
0.5,0.003,0,1,0,0,678,0,2820,1483
1.5,0.347,0,1,0,0,678,0,2820,1483
2.5,1.46,0,1,0,0,678,0,2820,1483
-1.5,-1.13,0,1,1,0,678,0,2820,1484
-0.5,-0.112,0,1,1,0,678,0,2820,1484
0.5,-0.522,0,1,1,0,678,0,2820,1484
-0.5,1.548,0,1,0,1,678,0,2820,1485
0.5,1.894,0,1,0,1,678,0,2820,1485
1.5,3.207,0,1,0,1,678,0,2820,1485
0.5,-0.419,0,0,1,0,678,0,2820,1667
1.5,0.459,0,0,1,0,678,0,2820,1667
2.5,1.973,0,0,1,0,678,0,2820,1667
-1.5,0.12,0,0,0,0,678,0,2820,1693
-0.5,1.043,0,0,0,0,678,0,2820,1693
0.5,2.14,0,0,0,0,678,0,2820,1693
1.5,2.814,0,0,0,0,678,0,2820,1693
2.5,4.627,0,0,0,0,678,0,2820,1693
-2.5,-2.558,0,0,0,1,361,100,2850,296
-1.5,-1.276,1,0,0,1,361,100,2850,296
-0.5,-0.942,0,0,0,1,361,100,2850,296
-1.5,-0.974,0,1,0,1,361,100,2850,297
-0.5,-0.645,0,1,0,1,361,100,2850,297
0.5,1.146,0,1,0,1,361,100,2850,297
1.5,2.14,0,1,0,1,361,100,2850,297
0.5,0.003,0,1,1,0,361,100,2850,331
1.5,1.066,0,1,1,0,361,100,2850,331
2.5,2.3,0,1,1,0,361,100,2850,331
0.5,-2.015,0,1,0,1,361,100,2850,332
1.5,-0.945,0,1,0,1,361,100,2850,332
2.5,-0.318,0,1,0,1,361,100,2850,332
-1.5,-3.232,0,0,0,1,361,100,2850,769
-0.5,-2.032,0,0,0,1,361,100,2850,769
0.5,-0.105,0,0,0,1,361,100,2850,769
-1.5,-2.377,0,1,0,1,361,100,2850,770
-0.5,-1.384,0,1,0,1,361,100,2850,770
0.5,-0.522,0,1,0,1,361,100,2850,770
-1.5,-3.068,0,1,0,1,361,100,2850,771
-0.5,-1.12,0,1,0,1,361,100,2850,771
0.5,-1.665,0,1,0,1,361,100,2850,771
1.5,-0.35,0,1,0,1,361,100,2850,771
2.5,1.199,0,1,0,1,361,100,2850,771
-1.5,-1.276,0,0,0,1,361,100,2850,772
-0.5,-0.854,0,0,0,1,361,100,2850,772
0.5,1.894,0,0,0,1,361,100,2850,772
1.5,1.748,0,0,0,1,361,100,2850,772
2.5,2.6,0,0,0,1,361,100,2850,772
-1.5,-2.558,0,1,0,1,361,100,2850,773
-0.5,-1.616,0,1,0,1,361,100,2850,773
0.5,-1.778,0,1,0,1,361,100,2850,773
1.5,0.516,0,1,0,1,361,100,2850,773
2.5,1.199,0,1,0,1,361,100,2850,773
-0.5,-1.689,0,1,0,0,361,100,2850,1120
0.5,-1.236,0,1,0,0,361,100,2850,1120
1.5,-0.403,0,1,0,0,361,100,2850,1120
2.5,0.601,0,1,0,0,361,100,2850,1120
-1.5,-2.558,0,1,0,0,361,100,2850,1121
-0.5,-1.946,0,1,0,0,361,100,2850,1121
0.5,-1.132,0,1,0,0,361,100,2850,1121
1.5,0.237,0,1,0,0,361,100,2850,1121
2.5,0.699,0,1,0,0,361,100,2850,1121
0.5,-1.446,0,0,1,0,481,75.1,2880,100
1.5,-1.243,1,0,1,0,481,75.1,2880,100
2.5,-0.592,0,0,1,0,481,75.1,2880,100
-1.5,-2.162,0,0,1,0,481,75.1,2880,153
-0.5,-1.505,0,0,1,0,481,75.1,2880,153
0.5,-2.14,0,0,1,0,481,75.1,2880,153
1.5,-1.117,0,0,1,0,481,75.1,2880,153
-1.5,-1.464,0,0,0,0,481,75.1,2880,217
-0.5,-0.273,0,0,0,0,481,75.1,2880,217
0.5,0.114,0,0,0,0,481,75.1,2880,217
1.5,1.134,0,0,0,0,481,75.1,2880,217
2.5,2.035,0,0,0,0,481,75.1,2880,217
0.5,1.309,0,1,0,1,481,75.1,2880,302
1.5,1.066,0,1,0,1,481,75.1,2880,302
2.5,1.354,0,1,0,1,481,75.1,2880,302
-1.5,-1.616,0,1,0,0,481,75.1,2880,326
-0.5,-0.273,0,1,0,0,481,75.1,2880,326
0.5,1.894,0,1,0,0,481,75.1,2880,326
1.5,1.661,0,1,0,0,481,75.1,2880,326
-1.5,-1.464,0,0,0,0,481,75.1,2880,953
-0.5,0.148,0,0,0,0,481,75.1,2880,953
0.5,0.852,0,0,0,0,481,75.1,2880,953
1.5,0.691,0,0,0,0,481,75.1,2880,953
2.5,2.371,0,0,0,0,481,75.1,2880,953
-1.5,-2.657,0,0,0,0,481,75.1,2880,954
-0.5,-1.757,0,0,0,0,481,75.1,2880,954
0.5,-0.33,1,0,0,0,481,75.1,2880,954
1.5,-1.303,0,0,0,0,481,75.1,2880,954
2.5,0.283,0,0,0,0,481,75.1,2880,954
-1.5,-1.898,0,1,0,0,481,75.1,2880,955
-0.5,0.338,0,1,0,0,481,75.1,2880,955
0.5,0.852,0,1,0,0,481,75.1,2880,955
1.5,0.936,0,1,0,0,481,75.1,2880,955
2.5,2.682,0,1,0,0,481,75.1,2880,955
-1.5,-2.097,0,0,0,0,481,75.1,2880,956
-0.5,-0.501,0,0,0,0,481,75.1,2880,956
0.5,-1.34,0,0,0,0,481,75.1,2880,956
1.5,0.516,0,0,0,0,481,75.1,2880,956
2.5,1.199,0,0,0,0,481,75.1,2880,956
-1.5,-2.351,0,1,0,0,481,75.1,2880,957
-0.5,-2.072,0,1,0,0,481,75.1,2880,957
0.5,-1.778,0,1,0,0,481,75.1,2880,957
1.5,-0.616,0,1,0,0,481,75.1,2880,957
2.5,-0.047,1,1,0,0,481,75.1,2880,957
-0.5,-2.072,0,0,0,1,481,75.1,2880,1451
0.5,0.463,0,0,0,1,481,75.1,2880,1451
1.5,-0.297,0,0,0,1,481,75.1,2880,1451
2.5,1.736,0,0,0,1,481,75.1,2880,1451
-0.5,-0.273,0,0,0,0,481,75.1,2880,1452
0.5,-0.522,0,0,0,0,481,75.1,2880,1452
1.5,0.516,0,0,0,0,481,75.1,2880,1452
2.5,1.25,0,0,0,0,481,75.1,2880,1452
-1.5,-1.83,0,0,0,0,481,75.1,2880,1672
-0.5,-1.441,0,0,0,0,481,75.1,2880,1672
0.5,-0.211,0,0,0,0,481,75.1,2880,1672
1.5,0.788,1,0,0,0,481,75.1,2880,1672
2.5,0.044,0,0,0,0,481,75.1,2880,1672
-0.5,-2.413,1,0,0,1,803,84.7,2930,299
0.5,-1.525,0,0,0,1,803,84.7,2930,299
1.5,-0.063,0,0,0,1,803,84.7,2930,299
2.5,1.098,0,0,0,1,803,84.7,2930,299
-0.5,-2.2,0,0,0,1,803,84.7,2930,452
0.5,-1.778,0,0,0,1,803,84.7,2930,452
1.5,-0.889,0,0,0,1,803,84.7,2930,452
2.5,-0.116,0,0,0,1,803,84.7,2930,452
0.5,-1.004,0,1,0,1,803,84.7,2930,1027
1.5,-0.391,0,1,0,1,803,84.7,2930,1027
2.5,0.2,0,1,0,1,803,84.7,2930,1027
-0.5,-0.854,0,1,0,1,803,84.7,2930,1028
0.5,-1.03,0,1,0,1,803,84.7,2930,1028
1.5,0.691,0,1,0,1,803,84.7,2930,1028
2.5,1.354,0,1,0,1,803,84.7,2930,1028
-0.5,-1.616,1,1,0,1,803,84.7,2930,1029
0.5,-1.179,0,1,0,1,803,84.7,2930,1029
1.5,-0.13,0,1,0,1,803,84.7,2930,1029
2.5,0.117,0,1,0,1,803,84.7,2930,1029
-0.5,-0.06,0,0,0,1,803,84.7,2930,1657
0.5,-0.211,0,0,0,1,803,84.7,2930,1657
1.5,0.573,0,0,0,1,803,84.7,2930,1657
0.5,0.995,0,1,0,1,803,84.7,2930,1708
1.5,1.421,0,1,0,1,803,84.7,2930,1708
2.5,2.035,0,1,0,1,803,84.7,2930,1708
-1.5,-2.188,0,1,0,1,1424,96.5,2960,271
-0.5,-2.663,0,1,0,1,1424,96.5,2960,271
0.5,-0.826,0,1,0,1,1424,96.5,2960,271
-1.5,-2.377,0,1,1,0,1424,96.5,2960,304
-0.5,-1.819,0,1,1,0,1424,96.5,2960,304
0.5,-1.03,0,1,1,0,1424,96.5,2960,304
1.5,0.182,0,1,1,0,1424,96.5,2960,304
2.5,0.551,0,1,1,0,1424,96.5,2960,304
-0.5,-1.689,1,0,0,1,1424,96.5,2960,394
0.5,-0.706,0,0,0,1,1424,96.5,2960,394
1.5,-0.64,0,0,0,1,1424,96.5,2960,394
2.5,0.749,0,0,0,1,1424,96.5,2960,394
0.5,-1.778,0,1,0,1,1424,96.5,2960,421
1.5,-0.834,0,1,0,1,1424,96.5,2960,421
2.5,-0.008,0,1,0,1,1424,96.5,2960,421
-1.5,-1.76,0,1,0,1,1424,96.5,2960,562
-0.5,0.338,0,1,0,1,1424,96.5,2960,562
0.5,0.716,0,1,0,1,1424,96.5,2960,562
1.5,1.346,0,1,0,1,1424,96.5,2960,562
2.5,0.997,0,1,0,1,1424,96.5,2960,562
-1.5,-1.772,0,1,0,1,1424,96.5,2960,634
-0.5,-0.854,0,1,0,1,1424,96.5,2960,634
0.5,-0.522,0,1,0,1,1424,96.5,2960,634
1.5,0.347,0,1,0,1,1424,96.5,2960,634
-1.5,-1.772,0,0,0,0,1424,96.5,2960,638
-0.5,0.058,0,0,0,0,1424,96.5,2960,638
0.5,-0.105,0,0,0,0,1424,96.5,2960,638
1.5,-0.192,0,0,0,0,1424,96.5,2960,638
-1.5,-2.188,0,1,0,1,1424,96.5,2960,829
-0.5,1.043,0,1,0,1,1424,96.5,2960,829
0.5,-0.623,0,1,0,1,1424,96.5,2960,829
1.5,0.237,0,1,0,1,1424,96.5,2960,829
2.5,1.047,0,1,0,1,1424,96.5,2960,829
-1.5,-1.898,0,0,0,1,1424,96.5,2960,994
-0.5,-0.501,0,0,0,1,1424,96.5,2960,994
0.5,-0.211,0,0,0,1,1424,96.5,2960,994
1.5,0.873,0,0,0,1,1424,96.5,2960,994
2.5,0.848,0,0,0,1,1424,96.5,2960,994
0.5,0.114,0,0,0,1,1424,96.5,2960,995
1.5,-0.032,0,0,0,1,1424,96.5,2960,995
2.5,0.601,0,0,0,1,1424,96.5,2960,995
0.5,-1.03,0,0,1,0,1424,96.5,2960,1023
1.5,-1.176,0,0,1,0,1424,96.5,2960,1023
2.5,-0.515,0,0,1,0,1424,96.5,2960,1023
-1.5,-2.377,0,0,1,0,1424,96.5,2960,1169
-0.5,-3.094,0,0,1,0,1424,96.5,2960,1169
0.5,-2.174,1,0,1,0,1424,96.5,2960,1169
1.5,-1.796,0,0,1,0,1424,96.5,2960,1169
2.5,-0.816,0,0,1,0,1424,96.5,2960,1169
0.5,-1.446,0,1,0,1,1424,96.5,2960,1170
1.5,-1.002,0,1,0,1,1424,96.5,2960,1170
2.5,0.097,0,1,0,1,1424,96.5,2960,1170
-1.5,-1.218,0,0,1,0,1424,96.5,2960,1289
-0.5,-0.427,0,0,1,0,1424,96.5,2960,1289
0.5,0.343,0,0,1,0,1424,96.5,2960,1289
1.5,0.751,0,0,1,0,1424,96.5,2960,1289
2.5,1.679,0,0,1,0,1424,96.5,2960,1289
-1.5,-1.384,0,0,0,1,1424,96.5,2960,1330
-0.5,0.148,0,0,0,1,1424,96.5,2960,1330
